tours,best_length
10,278367
20,278367
30,270970
40,270970
50,270970
60,270970
70,270970
80,270970
90,270970
100,270970
110,270970
120,270970
130,270970
140,270970
150,270970
160,270970
170,270970
180,249487
190,249487
200,225461
210,178707
220,145654
230,118474
240,85452
250,76240
260,66656
270,65972
280,60077
290,60077
300,60077
310,60077
320,60077
330,55693
340,55693
350,55693
360,55693
370,55693
380,55693
390,55693
400,55693
410,55693
420,55693
430,55693
440,55693
450,55693
460,55693
470,55693
480,55693
490,55693
500,55693
